Date,Route,Time,Day,Location,Incident,MinDelay,MinGap,Direction,Vehicle,Month
2022-02-05,36,15:00:00,Saturday,"FINCH & WESTON, Toronto",Collision - TTC,5,10,E,3705,February
2022-02-05,36,15:00:00,Saturday,"HUMBERWOOD & VIEW GR, Toronto",Mechanical,4,8,E,8947,February
2022-02-05,89,15:00:00,Saturday,"ALBION & WESTON`, Toronto",Operations - Operator,10,20,A,8389,February
2022-02-05,29,15:00:00,Saturday,"DUFFERIN & AUBURN, Toronto",Mechanical,4,7,S,9027,February
2022-02-05,54,15:00:00,Saturday,"LAWRENCE EAST , Toronto",Mechanical,14,28,E,8679,February
2022-02-05,36,15:00:00,Saturday,"HUMBERWOOD LOOP, Toronto",Mechanical,6,13,E,8947,February
2022-02-05,52,15:00:00,Saturday,"LAWRENCE & CHISWICK, Toronto",Investigation,5,10,W,3491,February
2022-02-05,36,15:00:00,Saturday,"HUMBERWOOD & MORNING, Toronto",Mechanical,4,8,W,3532,February
2022-02-05,44,15:00:00,Saturday,"KIPLING & NEW TORONT, Toronto",Emergency Services,9,18,N,8081,February
2022-02-05,34,15:00:00,Saturday,"EGLINTON & PHARMACY, Toronto",Collision - TTC,9,18,W,8769,February
2022-02-05,71,16:00:00,Saturday,"RUNNYMEDE & BLOOR, Toronto",Collision - TTC,14,28,N,3337,February
2022-02-05,61,16:00:00,Saturday,"AVENUE & WILSON, Toronto",Operations - Operator,30,60,S,8325,February
2022-02-05,39,16:00:00,Saturday,"BALDOON & FINCH, Toronto",Collision - TTC,15,30,N,3118,February
2022-02-05,39,16:00:00,Saturday,"FINCH & BALDOON, Toronto",Investigation,10,20,E,3232,February
2022-02-05,84,16:30:00,Saturday,"PAPE , Toronto",Mechanical,7,14,S,8632,February
2022-02-05,17,16:30:00,Saturday,"BIRCHMOUNT & CHELWOO, Toronto",Collision - TTC,9,18,N,3101,February
2022-02-05,54,16:30:00,Saturday,"LAWRENCE & MARKHAM, Toronto",Mechanical,14,28,W,8722,February
2022-02-05,52,17:00:00,Saturday,"LAWRENCE WEST , Toronto",Utilized Off Route,18,36,W,3535,February
2022-02-05,134,17:00:00,Saturday,"BALDOON & FINCH, Toronto",Diversion,44,59,A,0,February
2022-02-05,34,17:30:00,Saturday,"EGLINTON & BRENTCLIF, Toronto",Mechanical,13,26,E,8637,February
2022-02-05,25,17:30:00,Saturday,"DON MILLS & EGLINTON, Toronto",General Delay,47,55,N,8841,February
2022-02-05,29,17:30:00,Saturday,"DUFFERIN & ALMA, Toronto",Mechanical,3,6,N,9043,February
2022-02-05,85,17:30:00,Saturday,"DON MILLS , Toronto",Emergency Services,6,11,E,9071,February
2022-02-05,7,17:30:00,Saturday,"BATHURST & WILSON, Toronto",Operations - Operator,7,15,N,9000,February
2022-02-05,47,18:00:00,Saturday,"YORKDALE RD & YORKDA, Toronto",Collision - TTC,17,34,S,8367,February
2022-02-05,52,18:00:00,Saturday,"AIRPORT TERMINAL 3, Toronto",Operations - Operator,16,32,W,3523,February
2022-02-05,51,18:00:00,Saturday,"STEELES & MCNICOLL, Toronto",Mechanical,24,48,S,3129,February
2022-02-05,61,18:00:00,Saturday,"AVENUE & WILSON, Toronto",Operations - Operator,30,60,S,8325,February
2022-02-05,35,18:30:00,Saturday,"PIONEER VILLAGE STATIO, Toronto",Cleaning - Unsanitary,7,14,S,10258,February
2022-02-05,168,18:30:00,Saturday,"AVON & WESTON, Toronto",Mechanical,10,20,N,1087,February
2022-02-05,89,18:30:00,Saturday,"WESTON & ROGERS, Toronto",Collision - TTC,15,30,S,8309,February
2022-02-05,7,18:30:00,Saturday,"BATHURST & LAWRENCE, Toronto",Operations - Operator,7,15,N,8307,February
2022-02-05,83,18:30:00,Saturday,"JONES & DUNDAS, Toronto",Mechanical,20,40,N,8405,February
2022-02-05,927,19:00:00,Saturday,"NO LOCATION, Toronto",Operations - Operator,10,20,A,0,February
2022-02-05,927,19:00:00,Saturday,"NO LOCATION, Toronto",Operations - Operator,10,20,N,0,February
2022-02-05,62,19:00:00,Saturday,"MAIN STREET , Toronto",Mechanical,22,44,W,8871,February
2022-02-05,40,20:00:00,Saturday,"DUNDAS & RUNNYMEDE, Toronto",Security,24,48,E,8087,February
2022-02-05,53,20:30:00,Saturday,"STEELES & MCCOWAN, Toronto",Mechanical,10,20,W,3220,February
2022-02-05,53,20:30:00,Saturday,"STEELES & MIDL&, Toronto",Emergency Services,10,20,W,3220,February
2022-02-05,23,20:30:00,Saturday,"MAIN STREET , Toronto",Security,10,20,A,8415,February
2022-02-05,53,21:00:00,Saturday,"82 STAINES ROAD, Toronto",Mechanical,10,20,S,3224,February
2022-02-05,36,21:00:00,Saturday,"FINCH & ARROW ROAD, Toronto",Mechanical,8,16,E,3534,February
2022-02-05,44,21:00:00,Saturday,"DYNAMIC & TURBINA, Toronto",Mechanical,15,30,E,3107,February
2022-02-05,121,21:00:00,Saturday,"RIVER & GERRARD, Toronto",Vision,15,30,W,8545,February
2022-02-05,35,23:00:00,Saturday,"JANE & LAWRENCE, Toronto",Mechanical,9,18,S,1006,February
2022-02-05,36,23:30:00,Saturday,"FINCH & ARROW ROAD, Toronto",Mechanical,5,10,E,3525,February
2022-02-05,165,23:30:00,Saturday,"ORMONT & WESTON, Toronto",Operations - Operator,10,20,W,3616,February
2022-02-05,32,00:30:00,Saturday,"PINE & LAWRENE, Toronto",Mechanical,20,40,W,1031,February
2022-02-06,312,02:30:00,Sunday,"DUNDAS WEST , Toronto",Operations - Operator,30,60,E,9144,February
2022-02-06,320,03:00:00,Sunday,"YONG & BLOOR, Toronto",General Delay,33,38,N,8824,February
2022-02-06,363,03:00:00,Sunday,"SHAW & KING, Toronto",Held By,275,305,S,8315,February
2022-02-06,334,04:30:00,Sunday,"EGLINTON & LEBOVIC, Toronto",Mechanical,25,50,E,8801,February
2022-02-06,99,05:00:00,Sunday,"JANE & SHEPPARD, Toronto",Collision - TTC,12,24,S,3502,February
2022-02-06,35,05:30:00,Sunday,"JANE , Toronto",Mechanical,20,40,S,1043,February
2022-02-06,97,05:30:00,Sunday,"WILSON GARAGE, Toronto",Operations - Operator,6,9,A,0,February
2022-02-06,7,06:30:00,Sunday,"WILSON GARAGE, Toronto",Operations - Operator,12,24,A,0,February
2022-02-06,32,07:00:00,Sunday,"STEELES & YONGE, Toronto",Investigation,3,6,A,9018,February
2022-02-06,19,07:30:00,Sunday,"BAY & SCOLLARD, Toronto",Diversion,660,683,S,8495,February
2022-02-06,19,07:30:00,Sunday,"BAY & BLOOR, Toronto",Held By,129,131,A,0,February
2022-02-06,36,07:30:00,Sunday,"FINCH , Toronto",Vision,6,13,E,3526,February
2022-02-06,24,08:00:00,Sunday,"VICTORIA & STEELES L, Toronto",Collision - TTC,9,19,A,8958,February
2022-02-06,33,08:00:00,Sunday,"SPADINA & BURTON, Toronto",Diversion,108,111,A,0,February
2022-02-06,131,08:00:00,Sunday,"SCARBOROUGH CENTE STAT, Toronto",Mechanical,26,32,W,1334,February
2022-02-06,62,08:00:00,Sunday,"MAIN & DONCASTER AVE, Toronto",Diversion,20,40,A,0,February
2022-02-06,54,08:30:00,Sunday,"LAWRENCE EAST , Toronto",Mechanical,30,60,E,8708,February
2022-02-06,123,08:30:00,Sunday,"LONG BRANCH LOOP, Toronto",Operations - Operator,20,40,N,8057,February
2022-02-06,94,08:30:00,Sunday,"WELLESLEY & YONGE, Toronto",Held By,114,116,W,8454,February
2022-02-06,13,08:30:00,Sunday,"ORIOLE PARKWAY SOUTH K, Toronto",Collision - TTC,20,40,S,8149,February
2022-02-06,7,09:00:00,Sunday,"WILSON GARAGE, Toronto",Operations - Operator,3,9,A,0,February
2022-02-06,40,09:00:00,Sunday,"KIPLING , Toronto",Mechanical,26,50,A,8043,February
2022-02-06,52,10:00:00,Sunday,"THE WESTWAY & MARTIN, Toronto",Mechanical,12,24,E,8902,February
2022-02-06,13,10:00:00,Sunday,"AVENUE & DUPONT, Toronto",Held By,720,740,A,0,February
2022-02-06,32,10:00:00,Sunday,"EGLINTON & BRAEMAR, Toronto",Diversion,20,25,E,1423,February
2022-02-06,320,10:00:00,Sunday,"WILSON GARAGE, Toronto",Operations - Operator,3,6,A,0,February
2022-02-06,54,11:00:00,Sunday,"LAWRENCE EAST , Toronto",Mechanical,16,32,E,8637,February
2022-02-06,900,11:00:00,Sunday,"KIPLING , Toronto",Mechanical,8,16,N,8006,February
2022-02-06,86,11:00:00,Sunday,"KENNEDY , Toronto",Vision,8,16,W,3458,February
2022-02-06,124,11:30:00,Sunday,"LAWRENCE WEST , Toronto",Mechanical,20,20,W,8206,February
2022-02-06,46,11:30:00,Sunday,"KIPLING , Toronto",Mechanical,20,40,S,8078,February
2022-02-06,60,12:00:00,Sunday,"FINCH STN TO STEELES A, Toronto",General Delay,25,25,A,0,February
2022-02-06,54,12:00:00,Sunday,"EGLINTON , Toronto",Mechanical,17,34,W,8805,February
2022-02-06,36,12:30:00,Sunday,"FINCH WEST , Toronto",Mechanical,5,10,E,3700,February
2022-02-06,28,12:30:00,Sunday,"BAYVIEW & MOORE, Toronto",Mechanical,30,60,N,8858,February
2022-02-06,53,12:30:00,Sunday,"KENNEDY & STEELES, Toronto",Mechanical,20,36,E,3287,February
2022-02-06,63,13:00:00,Sunday,"OSSINGTON & LEEDS, Toronto",Utilized Off Route,8,16,S,8331,February
2022-02-06,89,13:00:00,Sunday,"KEELE , Toronto",Operations - Operator,10,20,N,8307,February
2022-02-06,169,13:30:00,Sunday,"HUNTINGWOOD & PHARMA, Toronto",Diversion,30,65,E,3450,February
2022-02-06,37,13:30:00,Sunday,"ISLINGTON & EGLINTON, Toronto",General Delay,20,40,N,8059,February
2022-02-06,960,14:00:00,Sunday,"FINCH , Toronto",Operations - Operator,8,16,W,8359,February
2022-02-06,32,14:00:00,Sunday,"WRIGHT & JANE, Toronto",Mechanical,12,24,W,1259,February
2022-02-06,96,14:00:00,Sunday,"ELMHURST & HENLEY, Toronto",Collision - TTC,19,38,W,3505,February
2022-02-06,121,14:30:00,Sunday,"BAYVIEW & LAWREN HAR, Toronto",Investigation,15,30,N,8578,February
2022-02-06,25,14:30:00,Sunday,"OVERLEA & THORNCLIFF, Toronto",Security,10,20,W,8865,February
2022-02-06,927,15:00:00,Sunday,"MARTIN GROVE & STEEL, Toronto",Vision,10,20,S,3496,February
2022-02-06,52,15:00:00,Sunday,"LAWRENCE & JANE, Toronto",Security,5,10,W,8887,February
2022-02-06,96,15:00:00,Sunday,"WESTMORE & FINCH, Toronto",Operations - Operator,19,38,E,8900,February
2022-02-06,29,15:00:00,Sunday,"DUFFERIN & MARTIN, Toronto",Mechanical,4,8,N,9046,February
2022-02-06,169,15:00:00,Sunday,"COMM&ER BLVD & MCC, Toronto",Collision - TTC,30,60,W,3471,February
2022-02-06,112,15:00:00,Sunday,"THE WEST MALL & DUND, Toronto",Operations - Operator,20,40,S,1142,February
2022-02-06,984,15:00:00,Sunday,"SHEPPARD WEST , Toronto",Operations - Operator,13,26,E,3583,February
2022-02-06,29,15:00:00,Sunday,"DUFFERIN & DUNDAS, Toronto",Vision,4,8,S,1029,February
2022-02-06,51,16:00:00,Sunday,"EGLINTON , Toronto",Security,24,48,W,3143,February
2022-02-06,506,16:00:00,Sunday,"PARLIAMENT & LANCAST, Toronto",Collision - TTC,10,20,S,3110,February
2022-02-06,960,16:00:00,Sunday,"PIONEER VILLAGE STATIO, Toronto",Mechanical,8,16,E,8359,February
2022-02-06,60,16:00:00,Sunday,"STEELES & BATHURST, Toronto",Mechanical,8,16,W,8360,February
2022-02-06,7,16:00:00,Sunday,"BATHURST & ALCINA, Toronto",Security,8,15,S,8356,February
2022-02-06,45,16:30:00,Sunday,"KIPLING , Toronto",Mechanical,10,20,A,1354,February
2022-02-06,36,16:30:00,Sunday,"HUMBERWOOD LOOP, Toronto",Mechanical,5,10,W,3705,February
2022-02-06,7,16:30:00,Sunday,"BATHURST & LYTTON, Toronto",Collision - TTC,7,15,N,9019,February
2022-02-06,45,16:30:00,Sunday,"KIPLING , Toronto",Mechanical,10,20,S,1354,February
2022-02-06,104,17:00:00,Sunday,"WILSON , Toronto",Operations - Operator,22,44,S,8346,February
2022-02-06,35,17:00:00,Sunday,"JANE , Toronto",Mechanical,8,16,S,1004,February
2022-02-06,927,17:00:00,Sunday,"MARTINGROVE & LEXING, Toronto",Road Blocked - NON-TTC Collision,67,77,S,0,February
2022-02-06,46,17:00:00,Sunday,"MARTIN GROVE & ROYAL, Toronto",Diversion,68,78,S,3363,February
2022-02-06,960,17:30:00,Sunday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,8,16,E,8301,February
2022-02-06,927,17:30:00,Sunday,"KIPLING , Toronto",Mechanical,10,20,S,3588,February
2022-02-06,78,18:00:00,Sunday,"YORK MILLS STN, Toronto",Security,30,40,A,8121,February
2022-02-06,169,18:00:00,Sunday,"PLEASANT VIEW & BRIA, Toronto",Diversion,30,60,W,3457,February
2022-02-06,7,18:00:00,Sunday,"BATHURST & DON LAKE, Toronto",Cleaning - Unsanitary,8,15,N,9015,February
2022-02-06,89,18:30:00,Sunday,"ALBION & WESTON, Toronto",Operations - Operator,10,20,N,8340,February
2022-02-06,935,18:30:00,Sunday,"JANE , Toronto",Mechanical,10,20,S,1007,February
2022-02-06,43,19:00:00,Sunday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,15,30,S,9237,February
2022-02-06,935,19:00:00,Sunday,"JANE , Toronto",Operations - Operator,8,16,S,1045,February
2022-02-06,38,19:30:00,Sunday,"SCARBOROUGH CENTRE STA, Toronto",Investigation,15,30,A,1216,February
2022-02-06,132,20:00:00,Sunday,"MILNER & CINEMART, Toronto",Emergency Services,30,60,E,1347,February
2022-02-06,96,20:30:00,Sunday,"WILSON & BATHURST, Toronto",Operations - Operator,20,41,W,3527,February
2022-02-06,1,21:00:00,Sunday,"FINCH , Toronto",Mechanical,2,4,A,3441,February
2022-02-06,63,22:00:00,Sunday,"EGLINTON WEST , Toronto",Operations - Operator,10,20,S,8167,February
2022-02-06,36,01:30:00,Sunday,"HUMBERWOOD LOOP VIEW G, Toronto",Emergency Services,10,20,A,3626,February
2022-02-06,29,01:30:00,Sunday,"PRINCES' GATE, Toronto",Mechanical,13,26,S,9057,February
2022-02-06,320,02:00:00,Sunday,"YONGE & MONOR, Toronto",Utilized Off Route,8,15,S,8313,February
2022-02-07,63,02:30:00,Monday,"KING & ATLANTIC, Toronto",Operations - Operator,30,60,S,8313,February
2022-02-07,53,03:00:00,Monday,"POND & SENTINEL, Toronto",Investigation,30,60,W,9239,February
2022-02-07,11,03:30:00,Monday,"YONGE & YORK MILLS, Toronto",Operations - Operator,15,30,N,8827,February
2022-02-07,13,04:00:00,Monday,"AVENUE & BLOOR, Toronto",Diversion,240,255,A,0,February
2022-02-07,94,04:00:00,Monday,"QUEEN'S PARK CIRCLE, Toronto",Diversion,268,288,A,0,February
2022-02-07,71,05:30:00,Monday,"RUNNYMEDE , Toronto",Operations - Operator,18,36,N,0,February
2022-02-07,62,05:30:00,Monday,"CHISHOLM BETWEEN LUMSD, Toronto",Diversion,120,123,A,8457,February
2022-02-07,960,06:00:00,Monday,"STEELES W & NORTHWES, Toronto",Mechanical,20,40,E,8378,February
2022-02-07,41,06:00:00,Monday,"KEELE , Toronto",Mechanical,15,30,S,9047,February
2022-02-07,71,06:00:00,Monday,"INDUSTRY STREET, Toronto",Operations - Operator,11,22,S,0,February
2022-02-07,937,06:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,14,28,N,0,February
2022-02-07,60,06:30:00,Monday,"SIGNAL HILL & STEINW, Toronto",Operations - Operator,6,12,N,8144,February
2022-02-07,40,06:30:00,Monday,"JANE & DUNDAS, Toronto",Mechanical,12,24,W,7916,February
2022-02-07,84,07:00:00,Monday,"SHEPPARD WEST , Toronto",Mechanical,8,16,A,3545,February
2022-02-07,33,07:00:00,Monday,"SPADINA & LONSDALE, Toronto",Diversion,108,111,A,0,February
2022-02-07,100,08:00:00,Monday,"BROADVIEW , Toronto",Collision - TTC,6,7,A,8843,February
2022-02-07,996,08:00:00,Monday,"WILSON & MURRAY RD, Toronto",Security,10,20,W,3546,February
2022-02-07,11,08:00:00,Monday,"BAYVIEW & CUMMER, Toronto",Collision - TTC,30,60,N,8841,February
2022-02-07,40,08:00:00,Monday,"DUNDAS & INDIAN GROV, Toronto",Diversion,77,89,A,0,February
2022-02-07,960,08:00:00,Monday,"STEELES & HIDDEN TRA, Toronto",General Delay,30,60,E,1364,February
2022-02-07,60,08:00:00,Monday,"YONGE & CUMMER, Toronto",General Delay,30,60,N,8207,February
2022-02-07,25,08:00:00,Monday,"PAPE , Toronto",Operations - Operator,5,6,A,8785,February
2022-02-07,165,08:00:00,Monday,"WILSON & NORTHGATE, Toronto",Security,6,12,E,3614,February
2022-02-07,25,08:30:00,Monday,"PAPE , Toronto",Operations - Operator,5,7,N,8851,February
2022-02-07,39,08:30:00,Monday,"FINCH WEST , Toronto",Mechanical,5,10,N,3283,February
2022-02-07,960,09:00:00,Monday,"SIGNAL HILL & STEELE, Toronto",Operations - Operator,8,16,N,8206,February
2022-02-07,960,09:00:00,Monday,"SIGNAL HILL & STEELE, Toronto",Operations - Operator,8,16,W,8206,February
2022-02-07,989,09:00:00,Monday,"WESTON & BRADSTOCK, Toronto",Collision - TTC,9,18,N,8181,February
2022-02-07,9,09:30:00,Monday,"MCCOWAN & BRIDLEGROV, Toronto",General Delay,18,36,N,8565,February
2022-02-07,70,09:30:00,Monday,"COXWELL , Toronto",Held By,22,42,S,8475,February
2022-02-07,16,09:30:00,Monday,"WARDEN , Toronto",Collision - TTC,1,1,A,8432,February
2022-02-07,69,09:30:00,Monday,"WARDEN , Toronto",Held By,14,20,S,8874,February
2022-02-07,35,10:00:00,Monday,"PIONEER VILLAGE STATIO, Toronto",Mechanical,7,14,A,1003,February
2022-02-07,9,10:00:00,Monday,"WARDEN , Toronto",Held By,11,29,A,8554,February
2022-02-07,32,10:00:00,Monday,"EGLINTON & AVENUE, Toronto",Mechanical,12,23,E,1409,February
2022-02-07,110,10:00:00,Monday,"ISLINGTON , Toronto",Mechanical,16,32,E,7921,February
2022-02-07,35,10:00:00,Monday,"JANE & DUNDAS, Toronto",Collision - TTC,7,14,N,1022,February
2022-02-07,111,10:00:00,Monday,"KIPLING , Toronto",Mechanical,16,32,N,7942,February
2022-02-07,42,10:30:00,Monday,"LESLIE SOUTH OF MCNICO, Toronto",Mechanical,14,28,S,3150,February
2022-02-07,32,10:30:00,Monday,"100 EMMETT AVE, Toronto",Diversion,49,64,A,1356,February
2022-02-07,32,11:00:00,Monday,"EGLINTON & DUFFERIN, Toronto",Mechanical,12,24,E,1098,February
2022-02-07,14,11:00:00,Monday,"CHAPLIN & RUSSELL HI, Toronto",Operations - Operator,10,32,W,1123,February
2022-02-07,42,11:30:00,Monday,"FINCH , Toronto",Operations - Operator,14,28,A,0,February
2022-02-07,52,12:00:00,Monday,"LAWRENCE & GIBSON, Toronto",Emergency Services,20,40,E,3628,February
2022-02-07,94,12:00:00,Monday,"CASTLE FRANK , Toronto",Mechanical,10,20,S,8541,February
2022-02-07,94,12:00:00,Monday,"PARLIAMENT & WELLESL, Toronto",Mechanical,10,20,S,8541,February
2022-02-07,39,12:30:00,Monday,"FINCH , Toronto",Mechanical,6,12,S,3108,February
2022-02-07,34,13:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,15,30,E,8783,February
2022-02-07,87,13:30:00,Monday,"MAIN STREET , Toronto",Operations - Operator,11,22,W,8566,February
2022-02-07,44,13:30:00,Monday,"KIPLING , Toronto",Operations - Operator,10,20,N,1379,February
2022-02-07,29,14:00:00,Monday,"DUFFERIN & DUNDAS, Toronto",Mechanical,8,16,N,9139,February
2022-02-07,112,14:00:00,Monday,"KIPLING , Toronto",Mechanical,11,22,N,806,February
2022-02-07,56,14:00:00,Monday,"DONL&S & SAMMON TO, Toronto",Diversion,135,151,A,0,February
2022-02-07,102,14:00:00,Monday,"WARDEN , Toronto",Mechanical,22,44,N,3423,February
2022-02-07,36,14:00:00,Monday,"FINCH & ARROW, Toronto",Mechanical,5,10,E,9104,February
2022-02-07,39,14:00:00,Monday,"FINCH & LESLIE, Toronto",Mechanical,16,32,W,3283,February
2022-02-07,123,14:30:00,Monday,"SHERWAY GARDENS, Toronto",Operations - Operator,16,32,N,0,February
2022-02-07,39,14:30:00,Monday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,8,17,A,3146,February
2022-02-07,71,14:30:00,Monday,"INDUSTRY & MOUNT DEN, Toronto",Operations - Operator,11,22,S,0,February
2022-02-07,67,14:30:00,Monday,"CROSSL& & PENWORTH, Toronto",Collision - TTC,15,30,N,8722,February
2022-02-07,63,14:30:00,Monday,"WILSON GARAGE, Toronto",Operations - Operator,4,8,A,1382,February
2022-02-07,97,14:30:00,Monday,"YONGE & MADAWASKA, Toronto",Investigation,30,60,N,8101,February
2022-02-07,112,15:00:00,Monday,"RENFORTH & CARLINGVI, Toronto",Operations - Operator,21,42,S,0,February
2022-02-07,112,15:00:00,Monday,"KIPLING , Toronto",Mechanical,10,20,S,7945,February
2022-02-07,16,15:00:00,Monday,"MCCOWAN & BRIMORTON, Toronto",Security,13,26,S,8478,February
2022-02-07,32,15:00:00,Monday,"AVENUE & EGLINTON, Toronto",Mechanical,10,20,W,1065,February
2022-02-07,52,15:00:00,Monday,"PEARSON AIRPORT- TERMI, Toronto",Operations - Operator,10,19,E,0,February
2022-02-07,36,15:00:00,Monday,"SIGNET N OF FINCH, Toronto",Collision - TTC,5,10,N,3542,February
2022-02-07,43,15:00:00,Monday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,15,30,N,3267,February
2022-02-07,165,15:00:00,Monday,"FINCH & WESTON, Toronto",Operations - Operator,4,15,A,3704,February
2022-02-07,52,15:00:00,Monday,"LAWRENCE , Toronto",Operations - Operator,8,12,W,0,February
2022-02-07,87,15:30:00,Monday,"LUMSDEN & EASTDALE, Toronto",Diversion,8,16,W,8547,February
2022-02-07,45,15:30:00,Monday,"KIPLING & EGLINTON, Toronto",Mechanical,16,32,W,1409,February
2022-02-07,43,15:30:00,Monday,"EGLINTON & KENNEDY, Toronto",Mechanical,10,20,S,3126,February
2022-02-07,38,16:00:00,Monday,"ELLESMERE & MCCOWAN, Toronto",Mechanical,11,22,W,1333,February
2022-02-07,12,16:00:00,Monday,"KINGSTON & CLIFFSIDE, Toronto",Cleaning - Unsanitary,30,60,W,8869,February
2022-02-07,165,16:00:00,Monday,"WESTON & IMOGENE, Toronto",Security,7,15,S,8883,February
2022-02-07,72,16:30:00,Monday,"PAPE , Toronto",Mechanical,19,40,S,8548,February
2022-02-07,41,16:30:00,Monday,"KEELE & EGLINTON, Toronto",Mechanical,12,24,S,1146,February
2022-02-07,39,16:30:00,Monday,"FINCH & WARDEN, Toronto",General Delay,8,15,A,3174,February
2022-02-07,84,16:30:00,Monday,"SHEPPARD & JANE, Toronto",Operations - Operator,30,60,W,3611,February
2022-02-07,90,16:30:00,Monday,"ST. CLAIR WEST , Toronto",Collision - TTC,6,12,A,8383,February
2022-02-07,7,17:00:00,Monday,"BATHURT & GREENWIN, Toronto",Mechanical,10,20,S,9000,February
2022-02-07,989,17:00:00,Monday,"WESTON & JANE, Toronto",Collision - TTC,14,28,N,8107,February
2022-02-07,88,17:00:00,Monday,"MOORE & WELL&, Toronto",General Delay,205,217,W,0,February
2022-02-07,34,17:00:00,Monday,"EGLINTON , Toronto",Investigation,8,17,A,8847,February
2022-02-07,47,17:00:00,Monday,"YORKDALE GO TERMINAL, Toronto",Mechanical,24,48,S,8168,February
2022-02-07,927,17:00:00,Monday,"MARTIN GROVE & ROYAL, Toronto",Operations - Operator,7,14,N,3536,February
2022-02-07,12,17:00:00,Monday,"KINGSTON & BIRCHMOUN, Toronto",Operations - Operator,30,60,W,8511,February
2022-02-07,89,17:30:00,Monday,"WESTON & WALSH, Toronto",Emergency Services,10,20,N,8382,February
2022-02-07,985,17:30:00,Monday,"BIRCHMOUNT & SHEPPAR, Toronto",Collision - TTC,10,20,E,9059,February
2022-02-07,927,18:00:00,Monday,"HUMBER COLLEGE, Toronto",Mechanical,18,36,A,3581,February
2022-02-07,14,18:00:00,Monday,"CHAPLAIN & EGLINTON, Toronto",Diversion,108,111,E,1260,February
